,old_4
612,0.7005258363933577
613,0.5143544192144691
614,0.33700184644927017
615,0.6481375102921182
616,0.7240502309042424
617,0.7153107697835305
618,0.4746342908120452
619,0.7493957550284474
620,0.42269804525775767
621,0.7180214691753981
622,0.7451528809243129
623,0.721485826930168
624,0.7500991921813107
625,0.7472311526307072
626,0.7237445138347547
627,0.719114887811682
628,0.763877377166707
629,0.7163177773359284
630,0.6591146959616578
631,0.056634493361571184
632,0.5612294969486697
633,0.520274669737785
634,0.6568709057344846
635,0.592964931290215
636,0.7590800865003173
637,0.7400021951473267
638,0.7212912978976652
639,0.7009156176163703
640,0.7589357258010425
641,0.4821048658272706
642,0.6899147476131122
643,0.7298003750973006
644,0.7632296141915063
645,0.717681287634633
646,0.6823198021265722
647,0.519626194146932
648,0.6826796695099786
649,0.6184708932355664
650,0.7550541199638104
651,0.4815085147385685
652,0.3095899672377295
653,0.6046690098979515
654,0.2503011141742334
655,0.2730565826881291
656,0.39458883683970336
657,0.7269483121297918
658,0.6913895566914111
659,0.7092493179296648
660,0.7441839854622648
661,0.7556834484598951
662,0.3306094840315797
663,0.5215594797052403
664,0.6482580368452636
665,0.7575016111200176
666,0.7489232126980063
667,0.6842846837770395
668,0.7155311613843487
669,0.7145571104269115
670,0.7614697019545902
671,0.032295793215128446
672,0.726382534943051
673,0.494021481460865
674,0.7495079595354978
675,0.7557413513209384
676,0.7161277528255525
677,0.7101611855378154
678,0.7252957591177619
679,0.38251598599794456
680,0.7501568966287533
681,0.7348377834501373
682,0.7091585689638166
683,0.48806872885644415
684,0.46143116810747753
685,0.35942799733076447
686,0.7199797893136901
687,0.6204743924581403
688,0.7403511580316985
689,0.7507911286460084
690,0.7226270416437593
691,0.6742084499522003
692,0.4949193480360073
693,0.680636560337072
694,0.2911247272757268
695,0.3558030452062205
696,0.7124524626363719
697,0.7040768822980898
698,0.751054877071301
699,0.744837992675832
700,0.7171978135724862
701,0.5635030610277385
702,0.7347050493197388
703,0.725278312675069
704,0.6191884282042178
705,0.6548794166658732
706,0.6091205630956644
707,0.7541063811808664
708,0.7389162427220034
709,0.7449453170952731
710,0.40525032014422385
711,0.0693349687408789
712,0.7272994695493751
713,0.6276721449288098
714,0.7589357696596915
715,0.6705622506387915
716,0.7120415021765755
717,0.7463624798225235
718,0.7442243873217023
719,0.671187466666795
720,0.7498743424809285
721,0.7258947818802509
722,0.553441048296578
723,0.3949322139206509
724,0.7200366756576951
725,0.5255099237891839
726,0.639605651748431
727,0.7382807756234121
728,0.6723915624033592
729,0.740751735597213
730,0.7018446610575205
731,0.7301303782342926
732,0.5527031177134398
733,0.7379663776779452
734,0.7044971512949301
735,0.4962860709503925
736,0.18878163117795418
737,0.7386581959504807
738,0.16912229523323705
739,0.6723056439080358
740,0.6768957792219509
741,0.7357658145529083
742,0.7448779256635921
743,0.5664096554093703
744,0.4980564151174751
745,0.7669053738879944
746,0.6849704942208508
747,0.7451328338440927
748,0.6612245304605363
749,0.5952810079138908
750,0.7342159051238358
751,0.7574965459942572
752,0.6313445512745843
753,0.7505638699715883
754,0.7548521624218858
755,0.7534289286789649
756,0.35579604636381834
757,0.6718135102703593
758,0.7607576375364649
759,0.766831246344194
760,0.7123920672700509
761,0.57237848476159
762,0.6455593494009351
763,0.7069634722002796
764,0.7230706648904663
765,0.7701311984991979
766,0.5564594921231004
767,0.6764321409071852
768,0.7125642983041776
769,0.7491535462130849
770,0.7187219491228897
771,0.5295486433287906
772,0.7377772106886745
773,0.7103417935689461
774,0.32575212904300493
775,0.6753159259019045
776,0.604885638603281
777,0.737164515005124
778,0.16551701475892147
779,0.7173868991876595
780,0.5482910582607842
781,0.49858457701538805
782,0.7495030956078156
783,0.6267749686100076
784,0.5156887245931829
785,0.7218968310573293
786,0.7108222758204662
787,0.7339820009791247
788,0.5669327836479379
789,0.450826972472922
790,0.5899806777936333
791,0.3209708271403328
792,0.7337615937700885
793,0.23308561706515948
794,0.6796205525641887
795,0.5359877455478401
796,0.48474088586335473
797,0.6481254034184827
798,0.7046030440740403
799,0.7213522942691089
800,0.7417280928146056
801,0.7304752577340212
802,0.7285062424707884
803,0.7526720836076748
804,0.7485034540980969
805,0.6082195398713383
806,0.5456003655669857
807,0.6876774434590662
808,0.5882085371055361
809,0.659289791394894
810,0.740104416039536
811,0.7232553871090206
812,0.7308705930615067
813,0.7552925128996217
814,0.7552209881334495
815,0.4186992639180538
816,0.751168277747732
817,0.42830081501410666
818,0.7523257002855634
819,0.7051662620045129
820,0.7408426486546795
821,0.7284344152816205
822,0.769126279515097
823,0.6330264119272434
824,0.7651086928896735
825,0.5200539959495687
826,0.7151855313149125
827,0.7092515691017451
828,0.6221982685492605
829,0.7354942644981459
830,0.38022639286056525
831,0.4356959028385138
832,0.7509348429475231
833,0.7616497726291581
834,0.6198165877676745
835,0.7027677985259944
836,0.5018449977752474
837,0.7188642802839007
838,0.7574492466817063
839,0.7706512062354695
840,0.6581788726788235
841,0.7598501134104649
842,0.7349810284614191
843,0.7077371281330895
844,0.3258190304881222
845,0.22421123382794622
846,0.7393799204106554
847,0.7427365550809676
848,0.670758483080604
849,0.5781497352440023
850,0.6224733661813927
851,0.7237837426224992
852,0.7389659039636656
853,0.47880223705562236
854,0.5023943027790029
855,0.727915790438976
856,0.7713797306573259
857,0.42719151857418336
858,0.7259075094025695
859,0.6140133350481097
860,0.36298783516897315
861,0.614242768448824
862,0.5895402034762982
863,0.737257870326592
864,0.5346123417647135
865,0.7596964451081393
866,0.7537707025012476
867,0.7347565173705102
868,0.745152074848325
869,0.7227209939170636
870,0.24516087248581947
871,0.7294920609630111
872,0.7365323007083867
873,0.5153940419321374
874,0.7405156867469429
875,0.6608031435546136
876,0.7376634436824583
877,0.7549124057854653
878,0.17701172970066667
879,0.5878272984821995
880,0.7405316743581145
881,0.27506388871259135
882,0.7538930238311484
883,0.730328671978222
884,0.7702760987875811
885,0.49215062244928065
886,0.4565001359118643
887,0.7750400525508881
888,0.7140518614680695
889,0.6855546871193893
890,0.6618929447121878
891,0.7189771792919515
892,0.6921455258759044
893,0.759160541318353
894,0.6760304694086962
895,0.38962548478671805
896,0.7377317451648759
897,0.5567258370816213
898,0.7300014452796553
899,0.45144530576347286
900,0.4927945748058713
901,0.055217990736974
902,0.7579259296894206
903,0.7428060784160709
904,0.7619973679598558
905,0.6321337700509795
906,0.7117955313094421
907,0.5396220518963057
908,0.48052105247000904
909,0.700545451364674
910,0.7226080846072656
911,0.7400709890733987
912,0.7374125589925834
913,0.6769398008732124
914,0.5485895814280816
915,0.735201900827158
916,0.47228580130646086
917,0.7573059947209827
918,0.7350470577224812
919,0.7524824437396103
920,0.28678651840456115
921,0.7266018143238473
922,0.7326627307229464
923,0.6579032343611171
924,0.6388951639444049
925,0.5999240823853571
926,0.4168618160009774
927,0.7657947051995173
928,0.7510934955517008
929,0.6980027558690107
930,0.567406797768371
931,0.7459450134478958
932,0.6351548100585
933,0.7546964531338973
934,0.7448210900409629
935,0.7463696799622656
936,0.7599298987224148
937,0.7399498681009935
938,0.7507949507315808
939,0.7563372659409348
940,0.7433728834939654
941,0.6807794751643772
942,0.57918917445447
943,0.7371677096686551
944,0.6448668835319412
945,0.7532333017082307
946,0.7259248221722109
947,0.7386471087650854
948,0.7706188999957988
949,0.7088841561857495
950,0.7036905507639702
951,0.7765268206202396
952,0.753292468698264
953,0.7401419290738274
954,0.029275579141885055
955,0.7334744547816594
956,0.7625045217591571
957,0.6416009878005633
958,0.7823164237760266
959,0.5926197469115365
960,0.7571715835262405
961,0.6544523317606328
962,0.5910354360084705
963,0.7361306897348172
964,0.7513806693406649
965,0.7483088381535268
966,0.7561602860291865
967,0.7555680066234837
968,0.7166978561138964
969,0.7705857969312988
970,0.729574690044155
971,0.6110404441020043
972,0.5446957733864053
973,0.738898323572305
974,0.6951139926474676
975,0.7779481223063394
976,0.4403537672464061
977,0.5288103383996029
978,0.7278408656199176
979,0.6232093067111804
980,0.6948892887294332
981,0.7646950115249418
982,0.7350413987730751
983,0.6732911047325364
984,0.3296676974991669
985,0.7763312813006717
986,0.46214304632469877
987,0.7577202390432629
988,0.5440632639246761
989,0.4355579806920903
990,0.7462930579186378
991,0.4133684480969828
992,0.7460718878428672
993,0.767568067077387
994,0.766101746344788
995,0.5621616116618273
996,0.7733718760603003
997,0.5196238545758571
998,0.5209118892382477
999,0.7592064626374517
1000,0.7175000384123901
1001,0.573117738901999
1002,0.75786481692125
1003,0.5807503976783994
1004,0.5318899063713126
1005,0.7465592214554697
1006,0.7668690540063303
1007,0.7441075210926447
1008,0.7737198877448319
1009,0.6178516856131502
1010,0.6159441916352548
1011,0.7522456628446964
1012,0.7651544957077858
1013,0.725677640581453
1014,0.5631496531412428
1015,0.163266477127477
1016,0.5471476037662573
1017,0.6208640804645728
1018,0.7451841983714423
1019,0.7676825259717797
1020,0.7160121345567191
1021,0.5678797820688375
1022,0.752881724609874
1023,0.7590345322787908
1024,0.7087097530009713
1025,0.7459918319740495
1026,0.7477729404323252
1027,0.7411954390671482
1028,0.7559178756852496
1029,0.721694628635274
1030,0.7600810679671168
1031,0.28199633271816427
1032,0.37875110646008264
1033,0.5255318046769373
1034,0.7049917203171508
1035,0.7502108829561421
1036,0.7231992588883418
1037,0.7436895782971306
1038,0.7680192834758256
1039,0.5757272697659649
1040,0.5679104396368916
1041,0.5817041187699125
1042,0.6283642901581882
1043,0.7651095061557014
1044,0.7664636269940759
1045,0.696936108405516
1046,0.7517126669292586
1047,0.7294047188595127
1048,0.7636811076844487
1049,0.764166553984513
1050,0.7630607023125343
1051,0.7613402185616731
1052,0.7545470269798517
1053,0.7711960737516639
1054,0.5435617032133739
1055,0.7654967173899286
1056,0.7060541969920534
1057,0.5866153744135801
1058,0.48566189959745165
1059,0.7433525964239237
1060,0.7561077616859382
1061,0.775419995365987
1062,0.6159111036660307
1063,0.72586631073554
1064,0.7326781713577526
1065,0.49765072559100065
1066,0.4671385165772774
1067,0.7027342594460999
1068,0.6131560035443161
1069,0.23135831723828146
1070,0.738543946325956
1071,0.7427491496591198
1072,0.7704062521013372
1073,0.5041734098060172
1074,0.5040511834029362
1075,0.5317797336966178
1076,0.739549700343137
1077,0.779150675406014
1078,0.7387289769226499
1079,0.7327838127141784
1080,0.7546645433159553
1081,0.764062535473577
1082,0.7597457142873021
1083,0.49858238973967417
1084,0.7749537969294313
1085,0.6243035356821726
1086,0.7737993016380134
1087,0.4734002215428081
1088,0.6694349574054813
1089,0.7609436381527079
1090,0.7596639590994309
1091,0.7661372123471148
1092,0.7467168792484812
1093,0.7632826549643175
1094,0.7036313496442556
1095,0.680006529800704
1096,0.6129108847097269
1097,0.6266025350086584
1098,0.5873423508619449
1099,0.7677228360300834
1100,0.7494930598926167
1101,0.7715513121126305
1102,0.5149081948843941
1103,0.7399702096084403
1104,0.7319686812265958
1105,0.7671445170652802
1106,0.757975073302102
1107,0.7638537786887889
1108,0.7113984447764833
1109,0.6494051243719497
1110,0.7648907606153241
1111,0.7751216662534646
1112,0.7609781094491506
1113,0.7589994006612357
1114,0.34272255959698333
1115,0.5202114822410209
1116,0.749575525461679
1117,0.42551449279488746
1118,0.5214017057970366
1119,0.6524881993994927
1120,0.7764547279380342
1121,0.6729608193255124
1122,0.7477509088175898
1123,0.47601743350313325
1124,0.6506696828758274
1125,0.7621431307669266
1126,0.7600427490009383
1127,0.5719481788847883
1128,0.758445740628254
1129,0.5091576326462945
1130,0.7534857788014112
1131,0.7693721638580764
1132,0.5573881159905554
1133,0.5388091606082792
1134,-0.2990751988665556
1135,0.5195745460405182
1136,0.030031528777418336
1137,0.490269942553346
1138,0.7724948972366202
1139,0.7757208114933559
1140,0.7601891072048528
1141,0.7267290841445263
1142,0.7673917317898626
1143,0.7673288534989897
1144,0.7632638188609989
1145,0.7784986868609025
1146,0.764500856183296
1147,0.7446008495014942
1148,0.5517311523040819
1149,0.7616887269870414
1150,0.7547636142309735
1151,0.6614840836281686
1152,0.759567456236222
1153,0.7454628052210428
1154,0.7575453308420794
1155,0.7738545226090705
1156,0.5334320016266275
1157,0.7585954383927989
1158,0.7512251650275525
1159,0.5511646105659777
1160,0.48678898059799336
1161,0.7543734343744743
1162,0.5259546143188161
1163,0.7538778638914667
1164,0.7539685442278141
1165,0.7189486279398214
1166,0.7525784683798303
1167,0.7576121211631942
1168,0.7834598576308938
1169,0.7693761745777292
1170,0.41232469056762583
1171,0.325650210624148
