,old_pre_1,old_pre_2,old_pre_3,old_pre_4,old_pre_5,old_post_1,old_post_2,old_post_3,old_post_4,old_post_5,new_pre_1,new_pre_2,new_pre_3,new_pre_4,new_pre_5,new_post_1,new_post_2,new_post_3,new_post_4,new_post_5
15,0.6278347759468038,0.7636279172092214,0.5309407480593533,0.7766770035512649,0.737898848304501,0.6691533271582654,0.8141089488369891,-0.5919835116014254,-1.3445924562954137,0.7976480145382151,-6.46239434365627,-2.1812152522532013,0.5431524103503753,0.6629862779481109,-0.7390996862453362,0.7457407361039485,0.7644614003916623,0.7802259621874187,0.7889820219063952,0.8062360243195841
16,-1.2958626907468496,0.7194875061089367,0.760440402935702,0.7913863417860225,0.7154569013049918,-5.820748117824001,-6.705388259478492,0.6408662377339482,0.04960187373925042,0.5451437944275196,0.5593651896403478,0.7245936665173457,0.6786783363058463,0.5845392723175863,-0.46296019590974835,0.721213985664945,0.7324867621345846,0.6764190368656273,0.7740063549024279,0.7898906405403918
17,-1.8928694964906136,0.7587197555242289,0.757613046386578,0.7583898414148951,0.7924093030807275,0.5387330001243267,0.7324528962581446,-2.5095609200776066,-5.686532238641218,0.7912465502609518,-3.0792166230694815,0.7176452116262766,0.7222143951714418,-1.2993466591982303,0.7709972983868778,0.6552353850565138,0.8123048718178012,0.7934277095684775,0.6185294501858987,0.7513592384450146
18,0.5949455975548151,0.7535969308475637,0.7918224069629405,0.7592305890110655,0.7980230916397375,0.6324371504345961,-2.3397658939448736,-0.3240233664769186,-1.8107583337107653,0.7163235944034384,-6.091400130496253,0.6422982522322701,-1.4322031532548491,0.77728981945498,0.6995627006892886,-1.6696119315370028,0.7953496975299372,0.7827588445683386,0.7253684293424394,0.7970055122001799
19,0.6979106802900591,0.6608516331113168,0.7803296169861721,-1.7692616691084222,0.7089323446984859,0.7404952996724953,-4.576356660940953,0.8201610586451173,0.463977459844243,0.5707233069689853,0.31742887832455224,0.7694843406878159,0.73731174189494,0.6462990004422869,0.7384385401474073,0.6000834449629232,0.8000937183164661,0.7240338839175117,0.7886680245296576,0.7358276991195736
20,-6.188256608664911,0.7532900333168531,-1.538379277305814,0.8071630727476925,0.7875676775418252,-6.151389843236213,-1.8754126130480628,-1.6280995280661552,-1.9240836936984305,-3.358684120216237,-1.6738597613890291,0.7173515704327823,0.751904652383055,0.7547780243560568,0.7756074511110173,0.7513744320921476,0.7557368708753399,0.7216602844616231,0.7774898892098514,0.7956426141189409
21,-1.7860914469099145,0.7660969121198047,0.8104136198600472,0.6921842443995424,0.7432854037667934,-0.8314423692982517,-0.1369698115171818,0.7652693476839463,0.7079203798832746,-1.1824941862279013,-5.542347792936574,0.7226439786023612,-5.293784711038642,0.7211424583878255,0.6707454962348147,0.7061898073207675,0.7479789866319706,0.7523882767571635,0.7852175566591945,0.7263424764731874
22,-2.056789776911476,0.25252122039758346,0.7920407290519007,0.2543220170343432,0.7838697151690688,-2.0184778502409726,-1.9505431639784485,0.7236910556666982,-3.2153492836205104,-3.285304551524659,-2.244067585400001,-0.09907051354393846,-5.356471863153233,-2.1390021269124535,0.7034433030056021,0.7245940155515731,0.7856156787053034,0.794280804811698,0.7880605919313692,0.814859678381596
23,0.6676491259009552,0.7364500954301929,0.7812274062109488,0.8151392544593357,0.7539064622899002,-5.936835040076191,-1.3852477131558207,-0.6019438669145616,-3.60014504827489,0.7618703753724719,-3.1476383866458164,0.6935191269069416,0.7330435096609673,-0.5530428721603112,0.6350065481094044,-2.003952316972364,0.7451490802434863,0.8165574150618162,0.7134329809928822,0.796669975107453
24,0.5736217756074283,0.7570223486368554,0.775157111504145,0.7888081868475061,0.7376078081548899,0.6776024367815193,0.6447124508991179,0.716845233984248,-3.1027254498869934,-3.9907905089625757,-2.7034526573551423,0.7824973490960949,-5.371306339026406,0.3626207092061668,0.7646696271021501,0.7938499300529432,0.5597122931443993,0.7992343159470429,0.8139727744989971,0.760238095896006
25,0.6123306117065734,0.7247283741197836,0.807765613163934,0.7836905740710016,0.7537975474145319,-5.7343997963452455,0.7523600766292261,0.7844222458812289,0.7889530138087226,0.5286607647173519,0.5669029863286252,0.7680623020398916,0.7728031627555759,0.7207518960226279,0.6865430542465453,0.6394152927772551,0.778252902356453,0.7609660754589672,0.5249060969329761,0.7951324303351275
26,-1.1489467279374297,0.7413777292764003,0.7907695248062767,0.771969479592406,-0.7266489905243978,0.7806210431788339,-3.6062419276506312,-2.381085794348211,0.7180070768201392,0.7075429463429012,-2.2328142263917634,0.4249018452393056,0.8047444609678608,-2.7669770239489146,0.7506614528275986,0.6710127616623583,0.7930808527139283,0.7900810403598952,0.8035646584253141,0.7153244352996185
27,-1.656626626945372,-1.9297157726326486,0.7246549406932831,0.7950326630268819,0.716380042684323,0.7813645866546828,0.6257906786631574,0.8021730514476967,0.6570863055882549,0.8045421521387666,0.09685015918555304,0.1890942464381554,0.763400148362625,0.7171825380491273,0.7774644148721709,0.7834362551027046,0.7259990315721804,0.7465636604207488,0.8278826359833553,0.790382693375748
28,-1.400524138394673,0.7452497955307147,0.7700637562183742,0.7445481903121327,0.8028384492124656,0.7677511798173545,0.7358195837027416,0.8033745927344136,0.7065353880551702,0.677318537585428,-1.3609422134952636,0.48689042508231906,0.7821070846872348,0.6636707199691523,0.7894101416762652,0.48914665756945197,0.7126694714659977,0.7602776083556462,0.7889062592339458,0.7624483439048179
29,-1.5505704786839154,0.7441320602094028,0.7846711744224558,0.737953102537959,0.8228608386336046,0.6546398222464171,0.6701386192205867,0.7305700216758859,0.7169920425314811,0.6434944334271671,0.5695711397290636,0.7942543866655579,0.7339628520703924,0.7160581935147271,0.8013672291438845,0.6997131833367328,0.8096907745468334,0.7386725746001035,0.7890550718546431,0.8011217667838576
30,-1.2378162337328618,0.7426691296432999,0.7792127492051417,0.767515249011029,0.7287133270592822,0.5818764368899981,-0.22051884791701012,0.6937485873830633,0.8046638763968814,0.49817884598787393,0.4569569055090646,-1.212948253536696,-5.398900869063455,-2.793676703959149,0.6557526358466299,0.7274080017542667,0.759441967407555,0.8052920256125825,0.7708233829779018,0.8361659612613176
31,0.6215536477738688,0.7219203843412659,0.7623121965890172,0.7591650167081098,0.7826711643432641,-5.807566806072354,-4.955349632265092,0.5988629318663836,0.7607761028508288,0.8108710043999625,-2.0907074457079897,0.7429765366562743,0.7530336523384704,0.7434247638781954,0.7672461745497173,0.771745517819898,0.7681518812951998,0.7294251132735157,0.8025305786376614,0.7828517493495933
32,0.5354729798165679,0.7673204935331649,0.7770371409012775,0.7457611836881477,0.8204039305020654,0.7543908836258336,-3.124418914020335,0.7630180755835443,-0.8242741154638265,0.6291887574272821,-1.9517625421346032,0.7062384401813288,0.70577011076404,0.7806518654551523,0.7580121831209319,0.7118784087366398,0.8107559021246724,0.7722922392475419,0.745632126231854,0.7943924316308933
33,-5.611062577142921,0.690716512162676,0.7695415635576759,0.7353357969319053,0.7254890914810853,0.7208711235881711,-1.922046134736719,0.6925126855744376,0.765264238297281,0.6880454435752382,0.34261740044101957,-1.2395393096581206,0.744289306280732,-1.697340467034673,0.6667357592229862,0.3053247725823938,0.6849039550943028,0.7750643180078544,0.7505437773710093,0.802694277297358
34,-2.3864396306697158,0.7229240852396785,0.6145318001261683,0.8004736500564672,0.7798914972108453,-5.938770407857746,0.7914118942802336,-1.6345484255668727,-1.8584842211634918,0.7096605812169624,-1.2011334194062988,0.7374141760288011,0.7360497619347669,0.6848035465410038,0.7258234327073991,0.5027088109210944,0.8202880925306251,0.7640115393643919,0.7508429848016985,0.6978992660216177
35,0.49860493990489524,0.7415332492890876,0.7369372093371659,0.6842714466238469,0.8051152083347949,-3.502671163410276,-3.1509211279811415,0.7672849744164821,0.6464373026557092,0.7617311756491937,-1.6096518973632272,-0.7773611665846156,0.1330722949379259,-0.7013866288403989,0.7129383828649635,0.7607908290399532,0.7229192936609176,0.7977085439450029,0.7894209619360898,0.7026372226777089
36,-3.482801740306673,0.7211832518413672,0.3811648554222884,0.7594545898426729,0.7760108851901906,0.6573595887164498,-4.593042695836455,0.7661171077435488,0.23336624499896838,0.7312787706970644,-2.4077570776597894,-2.214160118588082,0.29648738299157507,0.766007214403159,0.8185552089746431,0.781620670939756,0.8099638036285489,0.8259641393365452,0.7903381872409094,0.8227102706132847
37,-3.0362575331598225,0.6816307182360593,0.7773464678678729,0.8205602782113067,0.7083286639983536,-2.12322507094014,0.7834586293015351,0.7295044702921398,0.7610279875179017,0.7629659471003646,-5.842599959352326,0.8020012926493041,0.49751217212291815,0.519750018349797,0.7625189053302339,0.7403147441751551,0.7660183402900934,0.8040165219385618,0.776412760596146,0.8065365258416306
38,-3.147234356820287,0.7230501673969005,0.7784865163681466,0.8141646903234889,0.7820515524131366,0.6256859660408386,-1.7966558613204786,-4.653261443901872,0.6963819498340912,0.8052611613350648,0.6132613252217831,0.6603865043249243,0.7220050794716762,0.7258790601203192,0.7864322842887045,0.6976847177132179,0.8119698639635042,0.8125230614111244,-0.3045939664373307,0.7038334870070416
39,0.5399966985397963,0.7238873794080894,-1.245701402294907,0.8120358042025808,0.7843719187650778,0.8087340495375772,-2.3692786744384295,-4.813266093461047,-1.7932359592270193,0.7199312995065127,0.29681159021055936,0.7609580601621401,-5.386037440450122,0.7327523553962239,0.763320342726587,0.7573515595887191,0.7794906486410206,0.8046418349435402,0.7881691983698318,0.7407494303321831
40,-6.637532131101385,0.7281837667688269,0.7511854008731701,0.7720112926475935,0.7924290962144445,-5.998161585330775,0.7153711917454569,0.6810623315164943,-4.629596821231109,0.7657162373743339,0.5812355524210092,0.7522509582771147,-1.3833242697762569,0.6112642015647565,0.7447098503825089,0.4743007729368657,0.8357112733139812,0.7574821929515099,0.7184612515419931,0.7756613215336272
41,-6.235944385114473,0.7497916031041587,0.7978503927622539,0.7745297864915631,0.7749780373897037,-5.8027970288434805,-6.073268748043134,0.6907254280552002,-1.9384426584628875,0.42794938142098704,-6.742664584432418,-7.18129834496793,0.519632983298773,0.7810693309632217,0.7389659714501329,0.6589703207216686,0.7593833710474135,0.7634527669606828,0.7541197958635639,0.8085314088352149
42,0.6775378002439845,0.6924869033302634,0.7836446859264764,0.7766972629961589,0.7759069084592133,0.5370200965744736,0.7068432183692765,-2.690872143228252,0.25071174202777,0.5458472925500457,-4.58149197977539,0.7627277120309253,-4.745470373477138,-2.697780211037322,0.6931270723171152,0.6441352440008028,0.7915737796849054,0.7891784063357483,0.7922812974354179,0.8012109346705667
43,-5.9773288970999054,0.7209128787334524,0.7476025207465016,0.7624357022987359,0.7860589740015997,-5.788187841118233,-6.6850146285592595,0.8063094405998709,0.8089948257810244,0.7872845482717417,0.7823515441598158,0.7617897434694282,0.7180478719274853,-2.110244887075712,0.7012024235551261,-1.8567660913049708,0.8186124109609492,0.7227769482213882,0.7749109827931417,0.7637917738483812
44,-6.210187664177172,0.7932326418500054,0.7145078096716803,0.7755532291876993,0.7557235701749366,-5.835321876758674,0.6139851171196954,0.6391475739175971,-3.598681320012459,0.8012297470963264,-2.86112757515723,0.7806472575177706,0.7874907854763147,0.6931929940602062,0.7155036688298467,0.7912433403052067,0.7575982826353422,0.7330931960397745,0.7691154012518638,0.8177995029337147
45,-7.344990293046876,0.7575302799975974,0.7566418600873628,0.8002169880627676,0.6280107270378044,-2.3299099342845926,-4.735198522951748,-4.722709696816404,0.6815279317856757,0.7817621774359809,-5.03543125680475,0.7060642226735339,-0.559963776781735,0.7095937599292286,0.7666260726680966,0.6992130169009273,0.7620298250847106,0.7536985211422902,-0.6744328607989322,0.7961227017908157
46,0.5550491671418345,-0.28303314083740816,0.7936139261058724,0.7796863335790373,0.7203677306592104,0.6619828160061444,-6.405332497134009,0.7866278422334936,-0.7015429530373637,0.6552837770836881,-3.158711546267723,0.6866468279151579,0.7224513629207726,0.5586081206525022,0.8117429310019985,0.6144320586728141,0.68586250988955,0.7760359787027702,0.767530354715929,0.7936319687312254
47,-5.133753686677126,0.727971579593416,0.7640882766488077,0.7971848889189779,0.7332376744930476,-2.0739119989029504,0.750344247060827,0.7547253662590568,0.7352139314654867,0.7385588485094448,0.44150567256605405,-0.31116593262909303,0.7761890397128973,0.6675135727553856,0.6751826174457872,0.5543745935490182,0.7817628740510942,0.7352433982409241,0.7495438101692701,0.7707998892198882
48,-6.35923700742319,0.7398427499398776,0.73900363140062,0.7111808398877242,0.7908878134709676,-2.1689808072844263,-6.785175289835108,0.7181881250647222,-0.4086077021959085,0.7781192263451913,-1.6609024874215672,0.7628567573912921,-5.344453572944988,-2.5901390721994875,0.7838816235683018,0.7914756308554143,0.8205318232287871,0.3220068244146668,0.7952022315803743,0.8076593157951537
49,0.7331939643655718,0.75312498113488,0.734427230211071,0.8019042389754915,0.6498592959641439,0.19820991813599945,0.6571281535853478,-1.5949397529325449,0.7852298688154881,0.7256711859758164,-1.6567901894342663,0.7619523831367824,0.6429269891948808,-2.3077301982992604,0.736500879378519,0.7641719154018172,0.8034753942868292,0.814921058114993,0.7931893177913025,0.7080732602674394
50,0.6530629854630741,0.7813857144751547,0.7048044844551525,0.8039626060334932,0.781773682084462,0.7325115295693183,-1.428777207278644,0.31139509981111013,0.1763401658668936,0.6384286143000864,0.6198679327620855,0.17859567726470926,-1.7794543675007577,0.7810041390754237,0.7261121765508822,0.694397298681252,0.6856232587037588,0.7710029845756031,0.7960955744186899,0.7887245914205852
51,-4.295897280986291,0.6916269923634913,0.7867059194138104,0.8102076362012803,0.8107487391273522,0.6869404333321022,-3.7517706618359257,0.6868446414926217,0.809339338407689,0.7236463392706267,-5.531535670538466,0.790532121992314,0.7372469647977998,0.7555394708481102,0.7525261765629792,0.5910780622427074,0.8083525545216994,0.7566940687094657,0.7756457930122121,0.7981597544282237
52,0.6565998781462965,0.7572985370968677,0.7174633109939447,0.7492269509845798,0.7535550912130788,-2.088791841860147,-6.775034951820531,0.7610015150717946,0.6845128973669318,0.5923413364937448,-5.855495612270417,0.6219158419638924,0.2726825649073584,0.7589303272489009,0.7595280526839353,-6.12020548217422,0.8221460210560397,0.7474586250615501,0.8155679772880007,0.7450444810183936
53,-6.074276989129985,0.7407223865838762,0.7595721356223666,0.7527318660414835,0.744347716735382,-2.2431120598323497,-3.9342398219447396,0.7962072977258124,-7.125892560667083,0.7731011380214435,-1.4250378759204954,-2.3974137886694926,0.6181375767552147,0.80002483016523,0.7967618085826011,-1.9189902084113377,0.7326224674841055,0.7976969866441473,0.7572675628806229,0.7912971485809217
54,-6.39057911089474,0.618937906615506,0.7689410409716717,0.7021564810949148,0.8093207980343341,-0.6515995535176731,-2.039621241975712,0.6648423102676503,0.7222305997810775,0.5336447296468809,-5.669614754515613,0.5819875888042811,0.6827874866320982,-1.1677809743601288,0.80971881665226,0.7559025578246844,0.6455922008203118,0.7353308898094431,0.7896713611572314,0.778367281548165
55,-7.302919611326058,0.7305931824810755,-0.2334120438474687,0.7816515713783403,0.753643855295223,0.7378638786550994,-3.68891030811261,-2.030374641879731,0.8173894860551604,0.7413607732428794,-1.6507134514569128,0.7632478256946226,-4.874617625146735,0.6447448665639932,0.770017157643886,0.7126548208056739,0.7079545708146244,0.7597684958146195,0.8042086343778012,0.7542281859415574
56,-5.614914264678221,0.7270338926062198,0.7539368098701408,0.7882292698406141,0.8139022757134756,0.5271354630965319,-2.004952831374867,-4.6135475722772314,0.7849049227852909,0.5949510731306289,0.6135131067158317,0.7893548828531687,-4.75781230612619,0.7739770418331177,0.8229995345578596,0.30420917986538343,0.8061760799630625,0.7695024242815117,0.7344509447196486,0.8026735696263675
57,-3.720989614101509,0.7192592855231734,0.7736507548387702,0.757094064560012,0.7317237958275526,0.5819369055405609,-3.7001886865290463,0.6679030338571105,0.5817384650663973,0.7089750641106395,-1.4514198781011434,0.6833989930237758,-5.354815787715933,0.7281896857641583,0.6992813893961151,0.29664685421763454,0.8282967220345422,0.7886412297772494,0.776961367170723,0.7601855504384804
58,-1.4847728415772943,0.7539779905995305,0.7699557054515507,0.7181407987091504,0.72563936765958,-6.436112399738517,-1.8826641556091883,-7.184004417264468,0.8206385600751094,0.7322338160005828,0.37765298145717147,0.7457363427175039,0.6930466843330134,0.704231912329725,0.758299261219191,0.6321020462555023,0.803291794393448,0.7883723306735987,0.7423139635284798,0.7550522410603845
59,0.5859290571347484,0.6047625835028796,0.8120315406756352,0.7773893103098583,-0.4631650250967461,-2.3608348599493314,-5.004753727381296,0.7280155195919266,-0.16475538924023359,0.7643213064595351,-4.681837902317509,0.6878952749381806,-5.324116163454565,0.7618324651120062,0.8204682091340786,0.7806551277642746,0.7475733138370749,0.7809610758945007,0.745365882656871,0.8083349467158453
60,-2.062184745087626,0.6873717050023606,0.6648262599457035,0.8118662871098694,0.7769602979723801,0.6578919835133554,-1.8713883791152472,0.7505652308881401,0.6654274443234406,0.7887980796763814,0.6693831934586606,0.709792143914441,-0.8358575247508973,0.6915250194357294,0.8240019408310335,0.6348811689980005,0.7926576455585899,0.7548678099314284,0.8117984628471362,0.8054511347469689
61,-1.8765065263135972,-1.2167511180099595,0.7488149074812298,0.7684962183052914,0.8295938931359513,-1.8298913398781496,-2.305305518688892,0.7393418235464783,0.7353757227874446,0.800607796810579,-3.5107435292695532,-4.720171862909932,0.4698652633751479,0.695933242480239,0.7662309278688554,0.5373891777560442,0.8052733392445527,0.72651801435706,0.776646565185727,0.7175990112670002
62,0.5412282886684695,0.8109328700200029,0.8315347091267165,0.8001829657887811,0.733632931559807,-2.253054281774464,-4.572728620369932,0.7935398846369732,-3.15835222799563,-1.7414946740240624,-2.937589227866372,0.7789711549864166,0.6874687464123488,-0.15731216253780644,0.763938792711707,0.7702088639078827,0.7929558692297654,0.7885039466596381,0.7314847362494876,0.7708934861384944
63,0.1196606151987379,0.7083257800422302,0.7989350973010773,0.743529390821092,0.7334143388409667,-1.9301172484490818,-3.3258003628091184,0.7479326547706368,-1.1476598725334024,0.770421171059523,-5.599657397946291,0.722822551138042,0.6981700149578604,0.8072404132291999,0.8086312535381454,0.6842123325167485,0.7543751444970612,0.7443634656142851,0.7684370450904314,0.8123828306691054
64,0.6707054539265817,0.7770924394721012,0.7565070868840005,0.7609220264733937,0.8036855829431809,-1.8301830095967206,-4.778960486799673,-2.292349935339463,-1.8775168472716641,-3.2298991843049287,-2.406784056619882,0.7519777522889669,0.33006829404159127,0.7315503594019995,0.6754754915533403,0.5465872430759705,0.8084645580928251,0.7974600982591983,0.7539019397767011,0.7268317194381911
65,-5.3837797474404185,0.5375214504068332,0.7638542357656496,0.8171782386657099,0.8053334969666794,-1.9212957634890593,-1.627915090493889,0.7791430543088029,0.7276545036512516,0.7611287808887864,0.5980104267838906,0.3849949385299305,-2.362551184601542,0.7126817679205129,0.819883861449251,0.7297180457423758,0.8055013788784471,0.7963494162970642,0.7241675133641469,0.7415105891236541
66,-3.6152729891474165,0.7783968991206542,0.8149931300366983,0.6723110925491274,0.8182144830092868,0.5507113170813717,-0.9214096160426916,-4.553951450448877,0.6615586236823814,0.7759673670921909,-1.459478824443989,0.6065993077583296,-0.8698956761658567,0.17278998624587708,0.7319961360115357,0.775144852413047,0.7726932560650813,0.7304033183713191,0.7387822863571903,0.7424083343741774
67,0.31464403215668735,0.5455415505625985,0.7954463038859902,0.8206336179369563,0.7549868747335877,0.5213472555048744,-1.97562455583519,0.6400899746354164,-1.5940437657443103,0.7426465434807212,-2.342536717001652,0.7854036191302264,0.7800342800793562,-0.8739205748783602,-0.49312821634831194,0.623801574846301,0.7609133828498112,0.7415227686688924,0.7481292125872425,0.7751526629111364
68,-5.621817730964447,0.7152092592859811,0.7912492855562981,0.7700050445439692,0.818404258678617,0.500855992232339,-2.292366942387739,0.6228974689707296,-1.8900456988978795,0.6816656101117935,-5.516825998438907,0.704729540909693,0.36485504850178097,0.6957482871505816,0.7786018519153248,-0.8110898360467573,0.832345188165864,0.8166159553986402,0.7757101831869364,0.816576326879035
69,-1.3034753635419631,0.7219779482442137,-1.4128360591399567,0.7309641225441554,0.7904092029579635,0.714581032735107,-1.7913809771696112,0.6950541372865593,0.7813459876666758,0.7500265870989484,-5.902953615405278,0.7830060320583933,0.7745534898318492,0.6878978508537588,0.7677457831104405,0.7703214112089299,0.8331198138775097,0.8019619953366356,0.7572812148954807,0.7733666449686587
70,-6.241880277142066,0.674857645990954,0.7938110205799369,-0.5521956682813004,0.6755430906004218,0.39543911880805954,-2.050475182889893,-1.5526801575377154,0.7682277074702512,-5.505397109282344,-5.693368122408669,0.7289736446305787,-1.373996948613437,0.6355239222367203,-0.29693032519987966,0.7839754395474449,0.7711882608881337,0.760902243497052,0.755246932106285,0.7927388542934797
71,0.6875624654608847,0.7550573814929481,0.8160606072666899,0.7322422571201312,0.8108784934936735,-2.308822505526982,-1.7762224606616934,0.6261872392874404,0.48474028142644704,0.6533581946836617,-2.684749477749469,0.813937110997112,0.779266503220629,-0.500750488851082,0.7553162925021353,0.7243631696726929,0.7648984938295121,0.7348434921214075,0.786423344147713,0.8178840610234195
72,-1.741304696182423,0.5952781940287626,0.8056849236244482,0.7455509243005297,0.8179023287733449,-6.119748040489168,-1.7793531111346141,0.7050559323758497,0.790367645947116,0.7360204647805887,0.29099801023116,0.6607852120492881,0.7448311718678158,0.7994018272671516,0.770994981362244,0.7381992976550309,0.7591403648787263,0.746554658635232,0.7749422128079493,0.7664319566918911
73,0.5496280975331777,0.7695275670759739,0.7912425733658054,0.2257839695765886,0.7889734148909455,0.20984448801457453,-6.205462615843051,-1.3738963717152155,0.7912945586597468,-1.0665741038511196,-7.051049622061817,-2.5861770330554092,-0.5743202238393,0.6945448926843331,0.7462150633811396,0.48964705678253917,0.8111048824451913,0.7854138444836589,0.8320950568599629,0.740785268817926
74,0.545235015035873,0.7707156933796419,0.8062922210681198,0.781762745074667,0.7443966948586141,0.6497923302096972,-2.3640808718896924,0.7838553364642119,-5.145010872470399,-3.158353997946384,-1.8260017121047456,0.7737020044395256,-2.2623593029511095,0.6561831403959846,0.7436523563965661,0.7452303158913689,-0.2468558093346409,0.7340410533033676,0.8077036202695227,0.8241211366749404
