,old_3
340,0.47345804874772107
341,0.7676721952605171
342,0.658634379818787
343,0.7344957887869703
344,0.6081742549700636
345,0.5352200834084152
346,0.5093481936107138
347,0.6853663510082583
348,0.46997441269995155
349,0.6674407205823768
350,0.22144240664514242
351,0.48609771630758997
352,0.5723600974096101
353,0.38339203062951477
354,0.5334587274080522
355,0.5529824040966558
356,0.7269636768932017
357,0.5523829988488943
358,0.6981962580982902
359,0.504181267107172
360,0.22935803503099508
361,0.5073535804273486
362,0.5537347230087472
363,0.47689925892266355
364,0.4592441083362083
365,0.4926780352022432
366,0.548928404143407
367,0.6322801364735962
368,0.7267351805312219
369,0.43298247660560135
370,0.4346807660465123
371,0.711671875189984
372,0.6607589379366136
373,0.7402198122837971
374,0.6811220916062911
375,0.49820937409559596
376,0.6909897633840802
377,0.49201004951797717
378,0.724053558051178
379,0.7400428634861285
380,0.3741458245055914
381,0.47272269920511284
382,0.7186623259466836
383,0.15223459570743558
384,0.6911495399479304
385,0.5496254874959223
386,0.2803377554709536
387,0.7286524970952394
388,0.3978566513369926
389,0.7458656526036342
390,0.7298087584723967
391,0.6865968505595272
392,0.43749219045099236
393,0.7111048275065162
394,0.7421785115642441
395,0.7108250146561322
396,0.739040962762371
397,0.25584111472824306
398,0.6032671333946793
399,0.7423887870225112
400,-0.27294196499874374
401,0.6156220896537123
402,0.5800300103380981
403,0.1142701027427541
404,0.7358831552040728
405,0.7461975704364556
406,0.6628377999373284
407,0.6409910304584494
408,0.5472572206162394
409,0.22479527110780156
410,0.3133261109947052
411,0.6981276338092481
412,0.5442335138566221
413,0.4655900418383987
414,0.7297832004840255
415,0.4936251133505891
416,0.4809571569421459
417,0.5617383476458787
418,0.7110386748324348
419,0.741731624343118
420,0.7010754492911626
421,0.7388108173860208
422,0.7352170343226687
423,0.7453730225271065
424,0.4500851971253489
425,0.7088244725683299
426,0.5015975856406683
427,0.7484740504920382
428,0.7410414909084337
429,0.6252700080125434
430,0.6758589728085769
431,0.6721450953445244
432,0.7523196552145086
433,0.7551406431618254
434,0.7204133807172048
435,0.6804990886237559
436,0.5905306146767302
437,0.7346594055140011
438,0.6891305577967983
439,0.5003772930349755
440,0.4864989629816299
441,0.669064169800058
442,0.7368412705312871
443,0.7370543573686429
444,0.7134550980786551
445,0.7034104952286211
446,0.42916718519732855
447,0.5521407588148027
448,0.7374771480227051
449,0.7128357716068281
450,0.6668627250638466
451,0.297810147695191
452,0.49225850808792976
453,0.49432387334029315
454,0.7372465719750767
455,0.7082568937964986
456,0.7413644029747037
457,0.6207918068929874
458,0.7476172725100019
459,0.5458987943807843
460,0.48977623694181577
461,0.7339054073873348
462,0.730853112037459
463,0.5062354389866002
464,0.7374943865142003
465,0.7202735363047493
466,0.5314554525143473
467,0.714234585834381
468,0.33289412659428097
469,0.7497714997831791
470,0.661030400783175
471,0.7179293582719877
472,0.6831978928656931
473,0.6196007424161658
474,0.4511492769477453
475,0.5338092136403152
476,0.5068258465444411
477,0.7547631331380152
478,0.7566235551689141
479,0.7079312849127227
480,0.7154589235305842
481,0.68902747337787
482,0.44397750556138754
483,0.4577314461153499
484,0.7408370126283403
485,0.5594354737534453
486,0.5846544047912702
487,0.5570636872635796
488,0.7152667602134434
489,0.49197373478505496
490,0.7285269472309259
491,0.7565478575889368
492,0.5108277067546908
493,0.7057789117679137
494,0.6879384787316634
495,0.5434470118683995
496,0.6659055475303635
